vehicle,file,sample_info,age_label,hic_bucket,hic_true,E0_pred,E3_pred,E0_accuracy,E3_accuracy,E3_minus_E0_accuracy,E0_abs_error,E3_abs_error,E3_minus_E0_abs_error,sample_index,n_nodes,n_hard_only_material_nodes,hard_only_material_frac,n_hard_only_vectors_in_sample,hard_only_material_ids_in_sample,hard_only_min_dist_to_hic,hard_only_mean_dist_to_hic,hard_only_median_dist_to_hic,hard_only_top32_nearest_frac,hard_only_nodes_within_60,hard_only_nodes_within_150,hard_only_nodes_within_400,hard_only_frac_within_60,hard_only_frac_within_150,hard_only_frac_within_400
CY02C,batch_0.feather,C_2_5,Child,1.5k-2k,1600.239990234375,1086.372314453125,1478.83447265625,0.6788808685464811,0.9241329311109494,0.2452520625644683,513.86767578125,121.405517578125,-392.462158203125,9,37051,1464,0.03951310355995789,1,1000026;1000027,190.54671043742337,264.21870012482975,269.20119913328926,0.0,0,0,1464,0.0,0.0,1.0
M6,batch_0.feather,C_6_0,Child,500-1k,518.5800170898438,850.5708618164062,602.9442749023438,0.6096846722240269,0.8600795109528752,0.25039483872884827,331.9908447265625,84.3642578125,-247.6265869140625,9,29024,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,C_3__6,Child,1k-1.5k,1298.1500244140625,951.882080078125,1283.220458984375,0.7332604569396899,0.9884993528106074,0.2552388958709175,346.2679443359375,14.9295654296875,-331.33837890625,35,30267,47,0.0015528463342914726,1,1000026;1000027,285.1945832333318,294.0972465548894,294.83406472026644,0.0,0,0,47,0.0,0.0,1.0
CY02C,batch_3.feather,C_2__5,Child,1.5k-2k,1531.6099853515625,1116.7459716796875,1549.1220703125,0.7291320782446793,0.9886954777182893,0.25956339947360996,414.864013671875,17.5120849609375,-397.3519287109375,29,36488,1309,0.035874808156106115,1,1000026;1000027,198.96024668690657,265.3084386881546,270.17114882741026,0.0,0,0,1309,0.0,0.0,1.0
CY02C,batch_0.feather,C_6_1,Child,500-1k,568.489990234375,815.2833251953125,550.0693359375,0.6972913251944474,0.9675972231467425,0.2703058979522951,246.7933349609375,18.420654296875,-228.3726806640625,30,15628,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,C_1_3,Child,1.5k-2k,1859.6500244140625,1136.609130859375,1644.052734375,0.6111951797045776,0.8840656643945719,0.2728704846899943,723.0408935546875,215.5972900390625,-507.443603515625,3,51934,5081,0.0978357145607887,2,1000003;1000026;1000027,185.6677216103416,252.70843634901348,255.79407801665744,0.0,0,0,5081,0.0,0.0,1.0
CY02C,batch_5.feather,C_6_0,Child,500-1k,544.510009765625,781.1776733398438,531.0132446289062,0.6970373429102616,0.9752130082190258,0.27817566530876414,236.66766357421875,13.49676513671875,-223.1708984375,15,15655,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_4.feather,A_10_0,Adult,500-1k,833.0499877929688,1443.652099609375,719.8911743164062,0.5770434497469137,0.8641632373390239,0.2871197875921102,610.6021118164062,113.1588134765625,-497.44329833984375,11,34062,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_2.feather,A_14_6,Adult,500-1k,761.8800048828125,1459.177001953125,933.6987915039062,0.5221299430178981,0.8159804980101284,0.29385055499223034,697.2969970703125,171.81878662109375,-525.4782104492188,14,20999,7525,0.35835039763798276,1,1000028,1.8870570647392129,180.80817834880105,185.6427747467598,1.0,449,2602,7525,0.05966777408637874,0.34578073089700995,1.0
CY02C,batch_2.feather,C_1__2,Child,1.5k-2k,1744.68994140625,1008.7670288085938,1525.4478759765625,0.5781927234563582,0.8743375196781529,0.2961447962217947,735.9229125976562,219.2420654296875,-516.6808471679688,0,58268,6004,0.10304112034049565,2,1000003;1000026;1000027,190.64948138054208,256.68688430363295,259.2210836851164,0.0,0,0,6004,0.0,0.0,1.0
M6,batch_4.feather,A_11__7,Adult,>2k,8937.900390625,1400.6173095703125,4062.45654296875,0.15670540600781652,0.4545202301907367,0.29781482418292016,7537.283203125,4875.44384765625,-2661.83935546875,4,34240,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_3.feather,A_15_8,Adult,>2k,6215.66015625,2494.458251953125,8758.0986328125,0.40131831362190634,0.7097042882073545,0.3083859745854482,3721.201904296875,2542.4384765625,-1178.763427734375,8,16910,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,C_5_1,Child,500-1k,629.3900146484375,961.736083984375,642.8580932617188,0.6544311117463104,0.9790496864635441,0.32461857471723365,332.3460693359375,13.46807861328125,-318.87799072265625,24,18889,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_4.feather,A_11__9,Adult,>2k,7959.2099609375,2103.44970703125,12991.3720703125,0.2642787057201201,0.6126535301937547,0.3483748244736346,5855.76025390625,5032.162109375,-823.59814453125,5,31575,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_3.feather,A_11_8,Adult,>2k,8031.8701171875,2379.75048828125,10979.8056640625,0.29628846751254007,0.7315129577817799,0.43522449026923987,5652.11962890625,2947.935546875,-2704.18408203125,4,30213,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,A_14_8,Adult,>2k,9024.8798828125,2558.165283203125,12476.5107421875,0.2834569896132404,0.7233496663691544,0.43989267675591404,6466.71484375,3451.630859375,-3015.083984375,1,18969,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_3.feather,A_11__8,Adult,>2k,8944.490234375,1680.84814453125,13595.7255859375,0.18791994853675414,0.6578898770674348,0.4699699285306807,7263.64208984375,4651.2353515625,-2612.40673828125,5,30484,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,A_14_7,Adult,>2k,6301.16015625,2264.309326171875,7538.39892578125,0.3593480041807777,0.8358751265736408,0.4765271223928631,4036.850830078125,1237.23876953125,-2799.612060546875,0,19092,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_4.feather,A_13__7,Adult,>2k,6638.52001953125,1510.2393798828125,4878.69287109375,0.22749639610026384,0.7349067046179123,0.5074103085176485,5128.28076171875,1759.8271484375,-3368.45361328125,21,21173,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,A_15_9,Adult,>2k,10804.8701171875,2675.52001953125,12852.6533203125,0.2476216734225479,0.8406723380697854,0.5930506646472374,8129.35009765625,2047.783203125,-6081.56689453125,2,16329,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_4.feather,A_14__8,Adult,>2k,13412.509765625,2297.93017578125,11670.1884765625,0.171327381372771,0.8700972957702587,0.6987699143974877,11114.580078125,1742.3212890625,-9372.2587890625,26,19899,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_5.feather,A_13_8,Adult,>2k,9949.3603515625,2147.62451171875,10827.529296875,0.2158555360175969,0.9188947985053291,0.7030392624877322,7801.73583984375,878.1689453125,-6923.56689453125,34,20953,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_4.feather,A_15__9,Adult,>2k,13923.330078125,2377.1875,12483.359375,0.170734119399698,0.8965785702813047,0.7258444508816068,11546.142578125,1439.970703125,-10106.171875,27,18004,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_4.feather,A_12__9,Adult,>2k,16684.130859375,1572.763916015625,13788.888671875,0.09426705707788616,0.8264673052553331,0.7322002481774469,15111.3671875,2895.2421875,-12216.125,14,25544,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_5.feather,A_12_9,Adult,>2k,12661.599609375,2193.67919921875,13242.9775390625,0.17325450708411985,0.9560991530815013,0.7828446459973815,10467.919921875,581.3779296875,-9886.5419921875,26,25584,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_4.feather,A_12__7,Adult,>2k,5653.39013671875,836.6262817382812,5294.74951171875,0.14798665252277501,0.9365618476123503,0.7885751950895753,4816.763671875,358.640625,-4458.123046875,13,26486,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
